,Hemisphere,Day,Month,Year,Date,Temperature Variation
579,Northern,01,February,1895,01/February/1895,-0.81
580,Northern,01,February,1896,01/February/1896,-0.18
581,Northern,01,February,1897,01/February/1897,-0.42
582,Northern,01,February,1898,01/February/1898,-0.42
583,Northern,01,February,1899,01/February/1899,-0.64
584,Northern,01,February,1900,01/February/1900,-0.13
585,Northern,01,February,1901,01/February/1901,-0.08
586,Northern,01,February,1902,01/February/1902,0.03
587,Northern,01,February,1903,01/February/1903,0.13
588,Northern,01,February,1904,01/February/1904,-0.58
589,Northern,01,February,1905,01/February/1905,-0.81
590,Northern,01,February,1906,01/February/1906,-0.52
591,Northern,01,February,1907,01/February/1907,-0.71
592,Northern,01,February,1908,01/February/1908,-0.27
593,Northern,01,February,1909,01/February/1909,-0.45
594,Northern,01,February,1910,01/February/1910,-0.37
595,Northern,01,February,1911,01/February/1911,-0.57
596,Northern,01,February,1912,01/February/1912,-0.16
597,Northern,01,February,1913,01/February/1913,-0.64
598,Northern,01,February,1914,01/February/1914,-0.1
599,Northern,01,February,1915,01/February/1915,-0.08
600,Northern,01,February,1916,01/February/1916,-0.16
601,Northern,01,February,1917,01/February/1917,-0.68
602,Northern,01,February,1918,01/February/1918,-0.45
603,Northern,01,February,1919,01/February/1919,-0.41
604,Northern,01,February,1920,01/February/1920,-0.28
605,Northern,01,February,1921,01/February/1921,-0.08
606,Northern,01,February,1922,01/February/1922,-0.62
607,Northern,01,February,1923,01/February/1923,-0.46
608,Northern,01,February,1924,01/February/1924,-0.21
609,Northern,01,February,1925,01/February/1925,-0.38
610,Northern,01,February,1926,01/February/1926,0.19
611,Northern,01,February,1927,01/February/1927,-0.08
612,Northern,01,February,1928,01/February/1928,0.09
613,Northern,01,February,1929,01/February/1929,-0.79
614,Northern,01,February,1930,01/February/1930,-0.19
615,Northern,01,February,1931,01/February/1931,-0.23
616,Northern,01,February,1932,01/February/1932,-0.18
617,Northern,01,February,1933,01/February/1933,-0.3
618,Northern,01,February,1934,01/February/1934,0.33
619,Northern,01,February,1935,01/February/1935,0.56
620,Northern,01,February,1936,01/February/1936,-0.5
621,Northern,01,February,1937,01/February/1937,0.24
622,Northern,01,February,1938,01/February/1938,0.28
623,Northern,01,February,1939,01/February/1939,-0.01
624,Northern,01,February,1940,01/February/1940,0.14
625,Northern,01,February,1941,01/February/1941,0.47
626,Northern,01,February,1942,01/February/1942,-0.09
627,Northern,01,February,1943,01/February/1943,0.38
628,Northern,01,February,1944,01/February/1944,0.43
629,Northern,01,February,1945,01/February/1945,-0.06
630,Northern,01,February,1946,01/February/1946,0.09
631,Northern,01,February,1947,01/February/1947,-0.04
632,Northern,01,February,1948,01/February/1948,-0.15
633,Northern,01,February,1949,01/February/1949,-0.09
634,Northern,01,February,1950,01/February/1950,-0.27
635,Northern,01,February,1951,01/February/1951,-0.52
636,Northern,01,February,1952,01/February/1952,0.17
637,Northern,01,February,1953,01/February/1953,0.37
638,Northern,01,February,1954,01/February/1954,0.0
639,Northern,01,February,1955,01/February/1955,-0.13
640,Northern,01,February,1956,01/February/1956,-0.32
641,Northern,01,February,1957,01/February/1957,-0.06
642,Northern,01,February,1958,01/February/1958,0.28
643,Northern,01,February,1959,01/February/1959,0.16
644,Northern,01,February,1960,01/February/1960,0.42
645,Northern,01,February,1961,01/February/1961,0.29
646,Northern,01,February,1962,01/February/1962,0.36
647,Northern,01,February,1963,01/February/1963,0.5
648,Northern,01,February,1964,01/February/1964,-0.03
649,Northern,01,February,1965,01/February/1965,-0.37
650,Northern,01,February,1966,01/February/1966,0.03
651,Northern,01,February,1967,01/February/1967,-0.37
652,Northern,01,February,1968,01/February/1968,-0.16
653,Northern,01,February,1969,01/February/1969,-0.45
654,Northern,01,February,1970,01/February/1970,0.28
655,Northern,01,February,1971,01/February/1971,-0.21
656,Northern,01,February,1972,01/February/1972,-0.52
657,Northern,01,February,1973,01/February/1973,0.44
658,Northern,01,February,1974,01/February/1974,-0.35
659,Northern,01,February,1975,01/February/1975,0.09
660,Northern,01,February,1976,01/February/1976,-0.12
661,Northern,01,February,1977,01/February/1977,0.11
662,Northern,01,February,1978,01/February/1978,0.04
663,Northern,01,February,1979,01/February/1979,-0.35
664,Northern,01,February,1980,01/February/1980,0.41
665,Northern,01,February,1981,01/February/1981,0.63
666,Northern,01,February,1982,01/February/1982,0.17
667,Northern,01,February,1983,01/February/1983,0.35
668,Northern,01,February,1984,01/February/1984,0.03
669,Northern,01,February,1985,01/February/1985,-0.29
670,Northern,01,February,1986,01/February/1986,0.31
671,Northern,01,February,1987,01/February/1987,0.5
672,Northern,01,February,1988,01/February/1988,0.46
673,Northern,01,February,1989,01/February/1989,0.39
674,Northern,01,February,1990,01/February/1990,0.55
675,Northern,01,February,1991,01/February/1991,0.57
676,Northern,01,February,1992,01/February/1992,0.5
677,Northern,01,February,1993,01/February/1993,0.52
678,Northern,01,February,1994,01/February/1994,-0.04
679,Northern,01,February,1995,01/February/1995,1.19
680,Northern,01,February,1996,01/February/1996,0.55
681,Northern,01,February,1997,01/February/1997,0.6
682,Northern,01,February,1998,01/February/1998,1.04
683,Northern,01,February,1999,01/February/1999,1.0
684,Northern,01,February,2000,01/February/2000,0.89
685,Northern,01,February,2001,01/February/2001,0.46
686,Northern,01,February,2002,01/February/2002,1.14
687,Northern,01,February,2003,01/February/2003,0.56
688,Northern,01,February,2004,01/February/2004,0.92
689,Northern,01,February,2005,01/February/2005,0.72
690,Northern,01,February,2006,01/February/2006,0.96
691,Northern,01,February,2007,01/February/2007,0.9
692,Northern,01,February,2008,01/February/2008,0.59
693,Northern,01,February,2009,01/February/2009,0.7
694,Northern,01,February,2010,01/February/2010,0.94
695,Northern,01,February,2011,01/February/2011,0.57
696,Northern,01,February,2012,01/February/2012,0.59
697,Northern,01,February,2013,01/February/2013,0.79
698,Northern,01,February,2014,01/February/2014,0.72
699,Northern,01,February,2015,01/February/2015,1.2
700,Northern,01,February,2016,01/February/2016,1.95
701,Northern,01,February,2017,01/February/2017,1.53
702,Northern,01,February,2018,01/February/2018,1.25
703,Northern,01,February,2019,01/February/2019,1.14
704,Northern,01,February,2020,01/February/2020,1.72
705,Southern,01,February,1880,01/February/1880,0.04
706,Southern,01,February,1881,01/February/1881,-0.06
707,Southern,01,February,1882,01/February/1882,0.08
708,Southern,01,February,1883,01/February/1883,-0.07
709,Southern,01,February,1884,01/February/1884,-0.05
710,Southern,01,February,1885,01/February/1885,-0.22
711,Southern,01,February,1886,01/February/1886,-0.19
712,Southern,01,February,1887,01/February/1887,-0.43
713,Southern,01,February,1888,01/February/1888,-0.13
714,Southern,01,February,1889,01/February/1889,0.03
715,Southern,01,February,1890,01/February/1890,-0.32
716,Southern,01,February,1891,01/February/1891,-0.25
717,Southern,01,February,1892,01/February/1892,-0.06
718,Southern,01,February,1893,01/February/1893,-0.17
719,Southern,01,February,1894,01/February/1894,-0.15
720,Southern,01,February,1895,01/February/1895,-0.05
721,Southern,01,February,1896,01/February/1896,-0.06
722,Southern,01,February,1897,01/February/1897,0.08
723,Southern,01,February,1898,01/February/1898,-0.15
724,Southern,01,February,1899,01/February/1899,-0.13
725,Southern,01,February,1900,01/February/1900,0.03
726,Southern,01,February,1901,01/February/1901,-0.12
727,Southern,01,February,1902,01/February/1902,-0.14
728,Southern,01,February,1903,01/February/1903,-0.22
729,Southern,01,February,1904,01/February/1904,-0.56
730,Southern,01,February,1905,01/February/1905,-0.35
731,Southern,01,February,1906,01/February/1906,-0.04
732,Southern,01,February,1907,01/February/1907,-0.29
733,Southern,01,February,1908,01/February/1908,-0.37
734,Southern,01,February,1909,01/February/1909,-0.46
735,Southern,01,February,1910,01/February/1910,-0.45
736,Southern,01,February,1911,01/February/1911,-0.55
737,Southern,01,February,1912,01/February/1912,-0.11
738,Southern,01,February,1913,01/February/1913,-0.24
739,Southern,01,February,1914,01/February/1914,-0.08
740,Southern,01,February,1915,01/February/1915,0.03
741,Southern,01,February,1916,01/February/1916,-0.12
742,Southern,01,February,1917,01/February/1917,-0.58
743,Southern,01,February,1918,01/February/1918,-0.23
744,Southern,01,February,1919,01/February/1919,-0.05
745,Southern,01,February,1920,01/February/1920,-0.22
746,Southern,01,February,1921,01/February/1921,-0.27
747,Southern,01,February,1922,01/February/1922,-0.25
748,Southern,01,February,1923,01/February/1923,-0.31
749,Southern,01,February,1924,01/February/1924,-0.24
750,Southern,01,February,1925,01/February/1925,-0.42
751,Southern,01,February,1926,01/February/1926,-0.12
752,Southern,01,February,1927,01/February/1927,-0.27
753,Southern,01,February,1928,01/February/1928,-0.26
754,Southern,01,February,1929,01/February/1929,-0.36
755,Southern,01,February,1930,01/February/1930,-0.34
756,Southern,01,February,1931,01/February/1931,-0.15
757,Southern,01,February,1932,01/February/1932,-0.15
758,Southern,01,February,1933,01/February/1933,-0.28
759,Southern,01,February,1934,01/February/1934,-0.4
760,Southern,01,February,1935,01/February/1935,-0.3
761,Southern,01,February,1936,01/February/1936,-0.24
762,Southern,01,February,1937,01/February/1937,-0.18
763,Southern,01,February,1938,01/February/1938,-0.21
764,Southern,01,February,1939,01/February/1939,-0.14
765,Southern,01,February,1940,01/February/1940,0.04
766,Southern,01,February,1941,01/February/1941,0.17
767,Southern,01,February,1942,01/February/1942,0.13
768,Southern,01,February,1943,01/February/1943,-0.05
769,Southern,01,February,1944,01/February/1944,0.04
770,Southern,01,February,1945,01/February/1945,0.08
771,Southern,01,February,1946,01/February/1946,-0.03
772,Southern,01,February,1947,01/February/1947,-0.12
773,Southern,01,February,1948,01/February/1948,-0.14
774,Southern,01,February,1949,01/February/1949,-0.19
775,Southern,01,February,1950,01/February/1950,-0.27
776,Southern,01,February,1951,01/February/1951,-0.32
777,Southern,01,February,1952,01/February/1952,0.06
778,Southern,01,February,1953,01/February/1953,-0.07
779,Southern,01,February,1954,01/February/1954,-0.19
780,Southern,01,February,1955,01/February/1955,-0.19
781,Southern,01,February,1956,01/February/1956,-0.17
782,Southern,01,February,1957,01/February/1957,-0.01
783,Southern,01,February,1958,01/February/1958,0.16
784,Southern,01,February,1959,01/February/1959,-0.02
785,Southern,01,February,1960,01/February/1960,-0.15
786,Southern,01,February,1961,01/February/1961,0.08
787,Southern,01,February,1962,01/February/1962,-0.07
788,Southern,01,February,1963,01/February/1963,-0.14
789,Southern,01,February,1964,01/February/1964,-0.17
790,Southern,01,February,1965,01/February/1965,0.02
791,Southern,01,February,1966,01/February/1966,-0.12
792,Southern,01,February,1967,01/February/1967,-0.04
793,Southern,01,February,1968,01/February/1968,-0.13
794,Southern,01,February,1969,01/February/1969,0.12
795,Southern,01,February,1970,01/February/1970,0.17
796,Southern,01,February,1971,01/February/1971,-0.11
797,Southern,01,February,1972,01/February/1972,0.17
798,Southern,01,February,1973,01/February/1973,0.21
799,Southern,01,February,1974,01/February/1974,-0.18
800,Southern,01,February,1975,01/February/1975,0.06
801,Southern,01,February,1976,01/February/1976,-0.01
802,Southern,01,February,1977,01/February/1977,0.34
803,Southern,01,February,1978,01/February/1978,0.16
804,Southern,01,February,1979,01/February/1979,0.16
805,Southern,01,February,1980,01/February/1980,0.38
806,Southern,01,February,1981,01/February/1981,0.21
807,Southern,01,February,1982,01/February/1982,0.14
808,Southern,01,February,1983,01/February/1983,0.51
809,Southern,01,February,1984,01/February/1984,0.26
810,Southern,01,February,1985,01/February/1985,0.22
811,Southern,01,February,1986,01/February/1986,0.42
812,Southern,01,February,1987,01/February/1987,0.36
813,Southern,01,February,1988,01/February/1988,0.43
814,Southern,01,February,1989,01/February/1989,0.19
815,Southern,01,February,1990,01/February/1990,0.33
816,Southern,01,February,1991,01/February/1991,0.42
817,Southern,01,February,1992,01/February/1992,0.3
818,Southern,01,February,1993,01/February/1993,0.21
819,Southern,01,February,1994,01/February/1994,0.1
820,Southern,01,February,1995,01/February/1995,0.38
821,Southern,01,February,1996,01/February/1996,0.37
822,Southern,01,February,1997,01/February/1997,0.21
823,Southern,01,February,1998,01/February/1998,0.72
824,Southern,01,February,1999,01/February/1999,0.27
825,Southern,01,February,2000,01/February/2000,0.22
826,Southern,01,February,2001,01/February/2001,0.42
827,Southern,01,February,2002,01/February/2002,0.42
828,Southern,01,February,2003,01/February/2003,0.6
829,Southern,01,February,2004,01/February/2004,0.53
830,Southern,01,February,2005,01/February/2005,0.48
831,Southern,01,February,2006,01/February/2006,0.51
832,Southern,01,February,2007,01/February/2007,0.5
833,Southern,01,February,2008,01/February/2008,0.17
834,Southern,01,February,2009,01/February/2009,0.36
835,Southern,01,February,2010,01/February/2010,0.73
836,Southern,01,February,2011,01/February/2011,0.39
837,Southern,01,February,2012,01/February/2012,0.4
838,Southern,01,February,2013,01/February/2013,0.46
839,Southern,01,February,2014,01/February/2014,0.38
840,Southern,01,February,2015,01/February/2015,0.61
841,Southern,01,February,2016,01/February/2016,0.79
842,Southern,01,February,2017,01/February/2017,0.76
843,Southern,01,February,2018,01/February/2018,0.45
844,Southern,01,February,2019,01/February/2019,0.78
845,Southern,01,February,2020,01/February/2020,0.78
846,Global,01,March,1880,01/March/1880,-0.08
847,Global,01,March,1881,01/March/1881,0.04
848,Global,01,March,1882,01/March/1882,0.06
849,Global,01,March,1883,01/March/1883,-0.11
850,Global,01,March,1884,01/March/1884,-0.36
851,Global,01,March,1885,01/March/1885,-0.25
852,Global,01,March,1886,01/March/1886,-0.42
853,Global,01,March,1887,01/March/1887,-0.35
854,Global,01,March,1888,01/March/1888,-0.41
855,Global,01,March,1889,01/March/1889,0.06
856,Global,01,March,1890,01/March/1890,-0.4
857,Global,01,March,1891,01/March/1891,-0.18
858,Global,01,March,1892,01/March/1892,-0.4
859,Global,01,March,1893,01/March/1893,-0.22
860,Global,01,March,1894,01/March/1894,-0.23
861,Global,01,March,1895,01/March/1895,-0.32
862,Global,01,March,1896,01/March/1896,-0.26
863,Global,01,March,1897,01/March/1897,-0.13
864,Global,01,March,1898,01/March/1898,-0.5
865,Global,01,March,1899,01/March/1899,-0.35
866,Global,01,March,1900,01/March/1900,0.01
867,Global,01,March,1901,01/March/1901,0.07
868,Global,01,March,1902,01/March/1902,-0.27
869,Global,01,March,1903,01/March/1903,-0.21
870,Global,01,March,1904,01/March/1904,-0.47
871,Global,01,March,1905,01/March/1905,-0.21
872,Global,01,March,1906,01/March/1906,-0.18
873,Global,01,March,1907,01/March/1907,-0.26
